 -------  Norm of dvv matrices : Spins =            1  -------
           k-point           ik_co    v   dist    |dvv|^2      
---------------------------------------------------------------
 (  0.211 ,  0.211 ,  0.000 )  467    1  0.006   0.999784
 (  0.211 ,  0.211 ,  0.000 )  467    2  0.006   0.999781
 (  0.211 ,  0.211 ,  0.000 )  467    3  0.006   0.999892
 (  0.211 ,  0.211 ,  0.000 )  467    4  0.006   0.999893
 (  0.222 ,  0.222 ,  0.000 )  518    1  0.029   0.992646
 (  0.222 ,  0.222 ,  0.000 )  518    2  0.029   0.992764
 (  0.222 ,  0.222 ,  0.000 )  518    3  0.029   0.993694
 (  0.222 ,  0.222 ,  0.000 )  518    4  0.029   0.993908
 (  0.233 ,  0.233 ,  0.000 )  473    1  0.027   0.993382
 (  0.233 ,  0.233 ,  0.000 )  473    2  0.027   0.993491
 (  0.233 ,  0.233 ,  0.000 )  473    3  0.027   0.994184
 (  0.233 ,  0.233 ,  0.000 )  473    4  0.027   0.994434
 (  0.244 ,  0.244 ,  0.000 )  521    1  0.012   0.999337
 (  0.244 ,  0.244 ,  0.000 )  521    2  0.012   0.999321
 (  0.244 ,  0.244 ,  0.000 )  521    3  0.012   0.999549
 (  0.244 ,  0.244 ,  0.000 )  521    4  0.012   0.999530
 (  0.256 ,  0.256 ,  0.000 )  521    1  0.012   0.999340
 (  0.256 ,  0.256 ,  0.000 )  521    2  0.012   0.999325
 (  0.256 ,  0.256 ,  0.000 )  521    3  0.012   0.999518
 (  0.256 ,  0.256 ,  0.000 )  521    4  0.012   0.999495
 (  0.267 ,  0.267 ,  0.000 )  554    1  0.027   0.992215
 (  0.267 ,  0.267 ,  0.000 )  554    2  0.027   0.992595
 (  0.267 ,  0.267 ,  0.000 )  554    3  0.027   0.992778
 (  0.267 ,  0.267 ,  0.000 )  554    4  0.027   0.993169
 (  0.278 ,  0.278 ,  0.000 )  527    1  0.029   0.991495
 (  0.278 ,  0.278 ,  0.000 )  527    2  0.029   0.991879
 (  0.278 ,  0.278 ,  0.000 )  527    3  0.029   0.992607
 (  0.278 ,  0.278 ,  0.000 )  527    4  0.029   0.992218
 (  0.289 ,  0.289 ,  0.000 )  557    1  0.006   0.999709
 (  0.289 ,  0.289 ,  0.000 )  557    2  0.006   0.999721
 (  0.289 ,  0.289 ,  0.000 )  557    3  0.006   0.999641
 (  0.289 ,  0.289 ,  0.000 )  557    4  0.006   0.999645
 (  0.300 ,  0.300 ,  0.000 )  557    1  0.018   0.996924
 (  0.300 ,  0.300 ,  0.000 )  557    2  0.018   0.997110
 (  0.300 ,  0.300 ,  0.000 )  557    3  0.018   0.995979
 (  0.300 ,  0.300 ,  0.000 )  557    4  0.018   0.995921
 (  0.311 ,  0.311 ,  0.000 )  572    1  0.026   0.988891
 (  0.311 ,  0.311 ,  0.000 )  572    2  0.026   0.990248
 (  0.311 ,  0.311 ,  0.000 )  572    3  0.026   0.985475
 (  0.311 ,  0.311 ,  0.000 )  572    4  0.026   0.982968
 (  0.322 ,  0.322 ,  0.000 )  575    1  0.023   0.989478
 (  0.322 ,  0.322 ,  0.000 )  575    2  0.023   0.991019
 (  0.322 ,  0.322 ,  0.000 )  575    3  0.023   0.982721
 (  0.322 ,  0.322 ,  0.000 )  575    4  0.023   0.978952
 (  0.333 ,  0.333 ,  0.000 )  575    1  0.000   1.000000
 (  0.333 ,  0.333 ,  0.000 )  575    2  0.000   1.000000
 (  0.333 ,  0.333 ,  0.000 )  575    3  0.000   1.000000
 (  0.333 ,  0.333 ,  0.000 )  575    4  0.000   1.000000
 (  0.339 ,  0.322 ,  0.000 )  575    1  0.012   0.997339
 (  0.339 ,  0.322 ,  0.000 )  575    2  0.012   0.997731
 (  0.339 ,  0.322 ,  0.000 )  575    3  0.012   0.995770
 (  0.339 ,  0.322 ,  0.000 )  575    4  0.012   0.994797
 (  0.344 ,  0.311 ,  0.000 )  575    1  0.023   0.989599
 (  0.344 ,  0.311 ,  0.000 )  575    2  0.023   0.991093
 (  0.344 ,  0.311 ,  0.000 )  575    3  0.023   0.983951
 (  0.344 ,  0.311 ,  0.000 )  575    4  0.023   0.980404
 (  0.350 ,  0.300 ,  0.000 )  572    1  0.027   0.987430
 (  0.350 ,  0.300 ,  0.000 )  572    2  0.027   0.989084
 (  0.350 ,  0.300 ,  0.000 )  572    3  0.027   0.979639
 (  0.350 ,  0.300 ,  0.000 )  572    4  0.027   0.976254
 (  0.356 ,  0.289 ,  0.000 )  572    1  0.026   0.988397
 (  0.356 ,  0.289 ,  0.000 )  572    2  0.026   0.989932
 (  0.356 ,  0.289 ,  0.000 )  572    3  0.026   0.981152
 (  0.356 ,  0.289 ,  0.000 )  572    4  0.026   0.977998
 (  0.361 ,  0.278 ,  0.000 )  542    1  0.029   0.989621
 (  0.361 ,  0.278 ,  0.000 )  542    2  0.029   0.990350
 (  0.361 ,  0.278 ,  0.000 )  542    3  0.029   0.990228
 (  0.361 ,  0.278 ,  0.000 )  542    4  0.029   0.989506
 (  0.367 ,  0.267 ,  0.000 )  542    1  0.018   0.996433
 (  0.367 ,  0.267 ,  0.000 )  542    2  0.018   0.996655
 (  0.367 ,  0.267 ,  0.000 )  542    3  0.018   0.996818
 (  0.367 ,  0.267 ,  0.000 )  542    4  0.018   0.996618
 (  0.372 ,  0.256 ,  0.000 )  542    1  0.006   0.999621
 (  0.372 ,  0.256 ,  0.000 )  542    2  0.006   0.999642
 (  0.372 ,  0.256 ,  0.000 )  542    3  0.006   0.999679
 (  0.372 ,  0.256 ,  0.000 )  542    4  0.006   0.999662
 (  0.378 ,  0.244 ,  0.000 )  542    1  0.006   0.999638
 (  0.378 ,  0.244 ,  0.000 )  542    2  0.006   0.999655
 (  0.378 ,  0.244 ,  0.000 )  542    3  0.006   0.999708
 (  0.378 ,  0.244 ,  0.000 )  542    4  0.006   0.999693
 (  0.383 ,  0.233 ,  0.000 )  542    1  0.018   0.996872
 (  0.383 ,  0.233 ,  0.000 )  542    2  0.018   0.997004
 (  0.383 ,  0.233 ,  0.000 )  542    3  0.018   0.997591
 (  0.383 ,  0.233 ,  0.000 )  542    4  0.018   0.997482
 (  0.389 ,  0.222 ,  0.000 )  500    1  0.029   0.989823
 (  0.389 ,  0.222 ,  0.000 )  500    2  0.029   0.990429
 (  0.389 ,  0.222 ,  0.000 )  500    3  0.029   0.986949
 (  0.389 ,  0.222 ,  0.000 )  500    4  0.029   0.986159
 (  0.394 ,  0.211 ,  0.000 )  500    1  0.026   0.991336
 (  0.394 ,  0.211 ,  0.000 )  500    2  0.026   0.991913
 (  0.394 ,  0.211 ,  0.000 )  500    3  0.026   0.988009
 (  0.394 ,  0.211 ,  0.000 )  500    4  0.026   0.987274
 (  0.400 ,  0.200 ,  0.000 )  500    1  0.027   0.990522
 (  0.400 ,  0.200 ,  0.000 )  500    2  0.027   0.991109
 (  0.400 ,  0.200 ,  0.000 )  500    3  0.027   0.986833
 (  0.400 ,  0.200 ,  0.000 )  500    4  0.027   0.987591
 (  0.406 ,  0.189 ,  0.000 )  434    1  0.023   0.995720
 (  0.406 ,  0.189 ,  0.000 )  434    2  0.023   0.995736
 (  0.406 ,  0.189 ,  0.000 )  434    3  0.023   0.996718
 (  0.406 ,  0.189 ,  0.000 )  434    4  0.023   0.997086
 (  0.411 ,  0.178 ,  0.000 )  434    1  0.012   0.998936
 (  0.411 ,  0.178 ,  0.000 )  434    2  0.012   0.998938
 (  0.411 ,  0.178 ,  0.000 )  434    3  0.012   0.999078
 (  0.411 ,  0.178 ,  0.000 )  434    4  0.012   0.999181
 (  0.417 ,  0.167 ,  0.000 )  434    1  0.000   1.000000
 (  0.417 ,  0.167 ,  0.000 )  434    2  0.000   1.000000
 (  0.417 ,  0.167 ,  0.000 )  434    3  0.000   1.000000
 (  0.417 ,  0.167 ,  0.000 )  434    4  0.000   1.000000
 (  0.422 ,  0.156 ,  0.000 )  434    1  0.012   0.998942
 (  0.422 ,  0.156 ,  0.000 )  434    2  0.012   0.998941
 (  0.422 ,  0.156 ,  0.000 )  434    3  0.012   0.998385
 (  0.422 ,  0.156 ,  0.000 )  434    4  0.012   0.998359
 (  0.428 ,  0.144 ,  0.000 )  434    1  0.023   0.995769
 (  0.428 ,  0.144 ,  0.000 )  434    2  0.023   0.995759
 (  0.428 ,  0.144 ,  0.000 )  434    3  0.023   0.987693
 (  0.428 ,  0.144 ,  0.000 )  434    4  0.023   0.982071
 (  0.433 ,  0.133 ,  0.000 )  356    1  0.027   0.992449
 (  0.433 ,  0.133 ,  0.000 )  356    2  0.027   0.993283
 (  0.433 ,  0.133 ,  0.000 )  356    3  0.027   0.751972
 (  0.433 ,  0.133 ,  0.000 )  356    4  0.027   0.870750
 (  0.439 ,  0.122 ,  0.000 )  356    1  0.026   0.992792
 (  0.439 ,  0.122 ,  0.000 )  356    2  0.026   0.993612
 (  0.439 ,  0.122 ,  0.000 )  356    3  0.026   0.987902
 (  0.439 ,  0.122 ,  0.000 )  356    4  0.026   0.931892
 (  0.444 ,  0.111 ,  0.000 )  356    1  0.029   0.990960
 (  0.444 ,  0.111 ,  0.000 )  356    2  0.029   0.991798
 (  0.444 ,  0.111 ,  0.000 )  356    3  0.029   0.956255
 (  0.444 ,  0.111 ,  0.000 )  356    4  0.029   0.697002
 (  0.450 ,  0.100 ,  0.000 )  254    1  0.018   0.997373
 (  0.450 ,  0.100 ,  0.000 )  254    2  0.018   0.997386
 (  0.450 ,  0.100 ,  0.000 )  254    3  0.018   0.997351
 (  0.450 ,  0.100 ,  0.000 )  254    4  0.018   0.994934
 (  0.456 ,  0.089 ,  0.000 )  254    1  0.006   0.999703
 (  0.456 ,  0.089 ,  0.000 )  254    2  0.006   0.999705
 (  0.456 ,  0.089 ,  0.000 )  254    3  0.006   0.999728
 (  0.456 ,  0.089 ,  0.000 )  254    4  0.006   0.999592
 (  0.461 ,  0.078 ,  0.000 )  254    1  0.006   0.999698
 (  0.461 ,  0.078 ,  0.000 )  254    2  0.006   0.999699
 (  0.461 ,  0.078 ,  0.000 )  254    3  0.006   0.999736
 (  0.461 ,  0.078 ,  0.000 )  254    4  0.006   0.999652
 (  0.467 ,  0.067 ,  0.000 )  254    1  0.018   0.997243
 (  0.467 ,  0.067 ,  0.000 )  254    2  0.018   0.997252
 (  0.467 ,  0.067 ,  0.000 )  254    3  0.018   0.997632
 (  0.467 ,  0.067 ,  0.000 )  254    4  0.018   0.997121
 (  0.472 ,  0.056 ,  0.000 )  254    1  0.029   0.992237
 (  0.472 ,  0.056 ,  0.000 )  254    2  0.029   0.992251
 (  0.472 ,  0.056 ,  0.000 )  254    3  0.029   0.993396
 (  0.472 ,  0.056 ,  0.000 )  254    4  0.029   0.992348
 (  0.478 ,  0.044 ,  0.000 )  140    1  0.026   0.994973
 (  0.478 ,  0.044 ,  0.000 )  140    2  0.026   0.994856
 (  0.478 ,  0.044 ,  0.000 )  140    3  0.026   0.997174
 (  0.478 ,  0.044 ,  0.000 )  140    4  0.026   0.997011
 (  0.483 ,  0.033 ,  0.000 )  140    1  0.027   0.994134
 (  0.483 ,  0.033 ,  0.000 )  140    2  0.027   0.994025
 (  0.483 ,  0.033 ,  0.000 )  140    3  0.027   0.996758
 (  0.483 ,  0.033 ,  0.000 )  140    4  0.027   0.996587
 (  0.489 ,  0.022 ,  0.000 )   37    1  0.023   0.994455
 (  0.489 ,  0.022 ,  0.000 )   37    2  0.023   0.994310
 (  0.489 ,  0.022 ,  0.000 )   37    3  0.023   0.995227
 (  0.489 ,  0.022 ,  0.000 )   37    4  0.023   0.995041
 (  0.494 ,  0.011 ,  0.000 )   37    1  0.012   0.998592
 (  0.494 ,  0.011 ,  0.000 )   37    2  0.012   0.998559
 (  0.494 ,  0.011 ,  0.000 )   37    3  0.012   0.998807
 (  0.494 ,  0.011 ,  0.000 )   37    4  0.012   0.998769
 (  0.500 ,  0.000 ,  0.000 )   37    1  0.000   1.000000
 (  0.500 ,  0.000 ,  0.000 )   37    2  0.000   1.000000
 (  0.500 ,  0.000 ,  0.000 )   37    3  0.000   1.000000
 (  0.500 ,  0.000 ,  0.000 )   37    4  0.000   1.000000
 (  0.506 , -0.011 ,  0.000 )   37    1  0.012   0.998592
 (  0.506 , -0.011 ,  0.000 )   37    2  0.012   0.998559
 (  0.506 , -0.011 ,  0.000 )   37    3  0.012   0.998807
 (  0.506 , -0.011 ,  0.000 )   37    4  0.012   0.998769
 (  0.511 , -0.022 ,  0.000 )   37    1  0.023   0.994455
 (  0.511 , -0.022 ,  0.000 )   37    2  0.023   0.994310
 (  0.511 , -0.022 ,  0.000 )   37    3  0.023   0.995227
 (  0.511 , -0.022 ,  0.000 )   37    4  0.023   0.995041
 (  0.517 , -0.033 ,  0.000 )  135    1  0.027   0.994134
 (  0.517 , -0.033 ,  0.000 )  135    2  0.027   0.994025
 (  0.517 , -0.033 ,  0.000 )  135    3  0.027   0.996758
 (  0.517 , -0.033 ,  0.000 )  135    4  0.027   0.996587
 (  0.522 , -0.044 ,  0.000 )  135    1  0.026   0.994973
 (  0.522 , -0.044 ,  0.000 )  135    2  0.026   0.994856
 (  0.522 , -0.044 ,  0.000 )  135    3  0.026   0.997174
 (  0.522 , -0.044 ,  0.000 )  135    4  0.026   0.997011
 (  0.528 , -0.056 ,  0.000 )  255    1  0.029   0.992237
 (  0.528 , -0.056 ,  0.000 )  255    2  0.029   0.992251
 (  0.528 , -0.056 ,  0.000 )  255    3  0.029   0.993396
 (  0.528 , -0.056 ,  0.000 )  255    4  0.029   0.992348
 (  0.533 , -0.067 ,  0.000 )  255    1  0.018   0.997243
 (  0.533 , -0.067 ,  0.000 )  255    2  0.018   0.997252
 (  0.533 , -0.067 ,  0.000 )  255    3  0.018   0.997632
 (  0.533 , -0.067 ,  0.000 )  255    4  0.018   0.997121
 (  0.539 , -0.078 ,  0.000 )  255    1  0.006   0.999698
 (  0.539 , -0.078 ,  0.000 )  255    2  0.006   0.999699
 (  0.539 , -0.078 ,  0.000 )  255    3  0.006   0.999736
 (  0.539 , -0.078 ,  0.000 )  255    4  0.006   0.999652
 (  0.544 , -0.089 ,  0.000 )  255    1  0.006   0.999703
 (  0.544 , -0.089 ,  0.000 )  255    2  0.006   0.999705
 (  0.544 , -0.089 ,  0.000 )  255    3  0.006   0.999728
 (  0.544 , -0.089 ,  0.000 )  255    4  0.006   0.999592
 (  0.550 , -0.100 ,  0.000 )  255    1  0.018   0.997373
 (  0.550 , -0.100 ,  0.000 )  255    2  0.018   0.997386
 (  0.550 , -0.100 ,  0.000 )  255    3  0.018   0.997351
 (  0.550 , -0.100 ,  0.000 )  255    4  0.018   0.994934
 (  0.556 , -0.111 ,  0.000 )  351    1  0.029   0.990960
 (  0.556 , -0.111 ,  0.000 )  351    2  0.029   0.991798
 (  0.556 , -0.111 ,  0.000 )  351    3  0.029   0.956255
 (  0.556 , -0.111 ,  0.000 )  351    4  0.029   0.697002
 (  0.561 , -0.122 ,  0.000 )  351    1  0.026   0.992792
 (  0.561 , -0.122 ,  0.000 )  351    2  0.026   0.993612
 (  0.561 , -0.122 ,  0.000 )  351    3  0.026   0.987902
 (  0.561 , -0.122 ,  0.000 )  351    4  0.026   0.931892
 (  0.567 , -0.133 ,  0.000 )  351    1  0.027   0.992449
 (  0.567 , -0.133 ,  0.000 )  351    2  0.027   0.993283
 (  0.567 , -0.133 ,  0.000 )  351    3  0.027   0.751972
 (  0.567 , -0.133 ,  0.000 )  351    4  0.027   0.870750
 (  0.572 , -0.144 ,  0.000 )  435    1  0.023   0.995769
 (  0.572 , -0.144 ,  0.000 )  435    2  0.023   0.995759
 (  0.572 , -0.144 ,  0.000 )  435    3  0.023   0.987693
 (  0.572 , -0.144 ,  0.000 )  435    4  0.023   0.982071
 (  0.578 , -0.156 ,  0.000 )  435    1  0.012   0.998942
 (  0.578 , -0.156 ,  0.000 )  435    2  0.012   0.998941
 (  0.578 , -0.156 ,  0.000 )  435    3  0.012   0.998385
 (  0.578 , -0.156 ,  0.000 )  435    4  0.012   0.998359
 (  0.583 , -0.167 ,  0.000 )  435    1  0.000   1.000000
 (  0.583 , -0.167 ,  0.000 )  435    2  0.000   1.000000
 (  0.583 , -0.167 ,  0.000 )  435    3  0.000   1.000000
 (  0.583 , -0.167 ,  0.000 )  435    4  0.000   1.000000
 (  0.589 , -0.178 ,  0.000 )  435    1  0.012   0.998936
 (  0.589 , -0.178 ,  0.000 )  435    2  0.012   0.998938
 (  0.589 , -0.178 ,  0.000 )  435    3  0.012   0.999078
 (  0.589 , -0.178 ,  0.000 )  435    4  0.012   0.999181
 (  0.594 , -0.189 ,  0.000 )  435    1  0.023   0.995720
 (  0.594 , -0.189 ,  0.000 )  435    2  0.023   0.995736
 (  0.594 , -0.189 ,  0.000 )  435    3  0.023   0.996718
 (  0.594 , -0.189 ,  0.000 )  435    4  0.023   0.997086
 (  0.600 , -0.200 ,  0.000 )  495    1  0.027   0.990522
 (  0.600 , -0.200 ,  0.000 )  495    2  0.027   0.991109
 (  0.600 , -0.200 ,  0.000 )  495    3  0.027   0.986833
 (  0.600 , -0.200 ,  0.000 )  495    4  0.027   0.987591
 (  0.606 , -0.211 ,  0.000 )  495    1  0.026   0.991336
 (  0.606 , -0.211 ,  0.000 )  495    2  0.026   0.991913
 (  0.606 , -0.211 ,  0.000 )  495    3  0.026   0.988009
 (  0.606 , -0.211 ,  0.000 )  495    4  0.026   0.987274
 (  0.611 , -0.222 ,  0.000 )  495    1  0.029   0.989823
 (  0.611 , -0.222 ,  0.000 )  495    2  0.029   0.990429
 (  0.611 , -0.222 ,  0.000 )  495    3  0.029   0.986949
 (  0.611 , -0.222 ,  0.000 )  495    4  0.029   0.986159
 (  0.617 , -0.233 ,  0.000 )  543    1  0.018   0.996872
 (  0.617 , -0.233 ,  0.000 )  543    2  0.018   0.997004
 (  0.617 , -0.233 ,  0.000 )  543    3  0.018   0.997591
 (  0.617 , -0.233 ,  0.000 )  543    4  0.018   0.997482
 (  0.622 , -0.244 ,  0.000 )  543    1  0.006   0.999638
 (  0.622 , -0.244 ,  0.000 )  543    2  0.006   0.999655
 (  0.622 , -0.244 ,  0.000 )  543    3  0.006   0.999708
 (  0.622 , -0.244 ,  0.000 )  543    4  0.006   0.999693
 (  0.628 , -0.256 ,  0.000 )  543    1  0.006   0.999621
 (  0.628 , -0.256 ,  0.000 )  543    2  0.006   0.999642
 (  0.628 , -0.256 ,  0.000 )  543    3  0.006   0.999679
 (  0.628 , -0.256 ,  0.000 )  543    4  0.006   0.999662
 (  0.633 , -0.267 ,  0.000 )  543    1  0.018   0.996433
 (  0.633 , -0.267 ,  0.000 )  543    2  0.018   0.996655
 (  0.633 , -0.267 ,  0.000 )  543    3  0.018   0.996818
 (  0.633 , -0.267 ,  0.000 )  543    4  0.018   0.996618
 (  0.639 , -0.278 ,  0.000 )  543    1  0.029   0.989621
 (  0.639 , -0.278 ,  0.000 )  543    2  0.029   0.990350
 (  0.639 , -0.278 ,  0.000 )  543    3  0.029   0.990228
 (  0.639 , -0.278 ,  0.000 )  543    4  0.029   0.989506
 (  0.644 , -0.289 ,  0.000 )  567    1  0.026   0.988397
 (  0.644 , -0.289 ,  0.000 )  567    2  0.026   0.989932
 (  0.644 , -0.289 ,  0.000 )  567    3  0.026   0.981152
 (  0.644 , -0.289 ,  0.000 )  567    4  0.026   0.977998
 (  0.650 , -0.300 ,  0.000 )  567    1  0.027   0.987430
 (  0.650 , -0.300 ,  0.000 )  567    2  0.027   0.989084
 (  0.650 , -0.300 ,  0.000 )  567    3  0.027   0.979639
 (  0.650 , -0.300 ,  0.000 )  567    4  0.027   0.976254
 (  0.656 , -0.311 ,  0.000 )  576    1  0.023   0.989599
 (  0.656 , -0.311 ,  0.000 )  576    2  0.023   0.991093
 (  0.656 , -0.311 ,  0.000 )  576    3  0.023   0.983951
 (  0.656 , -0.311 ,  0.000 )  576    4  0.023   0.980404
 (  0.661 , -0.322 ,  0.000 )  576    1  0.012   0.997339
 (  0.661 , -0.322 ,  0.000 )  576    2  0.012   0.997731
 (  0.661 , -0.322 ,  0.000 )  576    3  0.012   0.995770
 (  0.661 , -0.322 ,  0.000 )  576    4  0.012   0.994797
 (  0.667 , -0.333 ,  0.000 )  576    1  0.000   1.000000
 (  0.667 , -0.333 ,  0.000 )  576    2  0.000   1.000000
 (  0.667 , -0.333 ,  0.000 )  576    3  0.000   1.000000
 (  0.667 , -0.333 ,  0.000 )  576    4  0.000   1.000000
 (  0.644 , -0.322 ,  0.000 )  576    1  0.023   0.989478
 (  0.644 , -0.322 ,  0.000 )  576    2  0.023   0.991019
 (  0.644 , -0.322 ,  0.000 )  576    3  0.023   0.982721
 (  0.644 , -0.322 ,  0.000 )  576    4  0.023   0.978952
 (  0.622 , -0.311 ,  0.000 )  573    1  0.026   0.988891
 (  0.622 , -0.311 ,  0.000 )  573    2  0.026   0.990248
 (  0.622 , -0.311 ,  0.000 )  573    3  0.026   0.985475
 (  0.622 , -0.311 ,  0.000 )  573    4  0.026   0.982968
 (  0.600 , -0.300 ,  0.000 )  562    1  0.018   0.996924
 (  0.600 , -0.300 ,  0.000 )  562    2  0.018   0.997110
 (  0.600 , -0.300 ,  0.000 )  562    3  0.018   0.995979
 (  0.600 , -0.300 ,  0.000 )  562    4  0.018   0.995921
 (  0.578 , -0.289 ,  0.000 )  562    1  0.006   0.999709
 (  0.578 , -0.289 ,  0.000 )  562    2  0.006   0.999721
 (  0.578 , -0.289 ,  0.000 )  562    3  0.006   0.999641
 (  0.578 , -0.289 ,  0.000 )  562    4  0.006   0.999645
 (  0.556 , -0.278 ,  0.000 )  555    1  0.029   0.991495
 (  0.556 , -0.278 ,  0.000 )  555    2  0.029   0.991879
 (  0.556 , -0.278 ,  0.000 )  555    3  0.029   0.992607
 (  0.556 , -0.278 ,  0.000 )  555    4  0.029   0.992218
 (  0.533 , -0.267 ,  0.000 )  555    1  0.027   0.992215
 (  0.533 , -0.267 ,  0.000 )  555    2  0.027   0.992595
 (  0.533 , -0.267 ,  0.000 )  555    3  0.027   0.992778
 (  0.533 , -0.267 ,  0.000 )  555    4  0.027   0.993169
 (  0.511 , -0.256 ,  0.000 )  526    1  0.012   0.999340
